1	0.309758901596	1.0	1
1	11.2926568985	0.9986337328555666	1
1	22.8400359154	0.9755626380319588	1
1	33.9609618187	0.927494008887224	1
1	44.14219594	0.8880106538691461	1
1	55.1472458839	0.8424381424350752	1
1	65.365156889	0.8111826360088302	1
1	76.4230899811	0.7710897262040811	1
1	87.2594809532	0.7351382479152453	1
1	98.447026968	0.7012634872256519	1
1	108.509279966	0.6736059663230424	1
1	118.560758829	0.644244692242615	1
1	128.57917285	0.6207022704311755	1
1	139.058616877	0.5974975067119045	1
1	149.291467905	0.5734901871279191	1
1	160.711043835	0.5541641672108942	1
1	172.317578793	0.5295853091002574	1
1	182.902348995	0.5118982978274786	1
1	193.750353813	0.4891397063189235	1
1	204.21386385	0.47351482945968754	1
1	214.702546835	0.4580983397852569	1
1	226.230074883	0.4415134142204212	1
1	237.13476491	0.43032033050965973	1
1	247.879880905	0.418278040285941	1
1	258.830599785	0.40940414076330267	1
1	268.97852087	0.3963593674533817	1
1	279.831828833	0.3850498051953895	1
1	290.817439795	0.3744340350076383	1
1	300.857861996	0.3659734966430904	1
1	311.220152855	0.35732379448355445	1
1	321.946615934	0.35126628212999145	1
1	332.095949888	0.34426345881970155	1
1	343.492186785	0.3364429120887105	1
1	354.234845877	0.32800338111657906	1
1	364.291886806	0.32186207854546683	1
1	374.919870853	0.3161321781162928	1
1	385.786055803	0.3106892547384137	1
1	396.013330936	0.3047569154627831	1
1	407.574298859	0.2988803639206221	1
1	417.633834839	0.2938943061789195	1
1	427.657808781	0.29076614169287673	1
1	437.911472797	0.28475391715639387	1
1	449.170780897	0.2801451678705087	1
1	460.007993937	0.2766552458590794	1
1	471.01302886	0.27263734426560143	1
1	481.070550919	0.2699657040715371	1
1	491.487298965	0.26762126971653255	1
1	502.379708767	0.26294708210817036	1
1	513.251381874	0.2608726021806794	1
1	523.652993917	0.25851293438569956	1
1	534.877943993	0.2544315838756121	1
1	545.03624177	0.25363710156899	1
1	555.618728876	0.2524287039690165	1
1	566.202504873	0.25204532685846204	1
1	577.18441987	0.24864273317174768	1
1	588.260887861	0.24612514073509753	1
1	598.389540911	0.24604681704545495	1
1	608.537163973	0.24488635132218128	1
1	619.904922962	0.24433799622213362	1
1	630.199669838	0.2436830938331835	1
1	640.511100769	0.24113104093545779	1
1	651.528709888	0.23962351629613465	1
1	662.830955982	0.23913915220958185	1
1	673.949705839	0.2370294037364241	1
1	685.131849766	0.2353820886586419	1
1	695.750438929	0.23293620639958246	1
1	706.598626852	0.22990225998256592	1
1	717.066799879	0.22830091797130134	1
1	727.558296919	0.22694578738675023	1
1	738.905772924	0.22821704686038233	1
1	749.447285891	0.22586984453409245	1
1	760.042794943	0.22403182116734138	1
1	770.427562952	0.22155638427006616	1
1	781.055096865	0.22014823967511793	1
1	791.261443853	0.219484039555659	1
1	801.980605841	0.21711620609077115	1
1	812.397295952	0.21390602884975735	1
1	822.992041826	0.21200601661470042	1
1	833.060802937	0.2104861489681516	1
1	843.335798979	0.2112626664421811	1
1	854.270918846	0.2089973274931583	1
1	865.170559883	0.20821150211452719	1
1	875.787222862	0.20573681078648492	1
1	886.749679804	0.20732934981493398	1
1	896.752112865	0.20803885343432543	1
1	906.829119921	0.20707986504531076	1
1	918.076173782	0.2055258804856298	1
1	928.792339802	0.20386844730873466	1
1	939.185551882	0.20285263421807412	1
1	950.594024897	0.20451080898592586	1
1	960.837076902	0.20414870679997535	1
1	970.9074018	0.20254191259310447	1
1	981.465465784	0.2010136617319443	1
1	992.471735001	0.20156444355027575	1
1	1002.69429779	0.20077343222727434	1
1	1012.75700378	0.20006748660101173	1
1	1023.294451	0.20002177577688326	1
1	1034.07398677	0.20127168389796052	1
1	1044.65320277	0.19993175945893907	1
1	1055.7621839	0.198146185701727	1
1	1066.42751694	0.1988966182613079	1
1	1076.71922588	0.1975234402008355	1
1	1086.816679	0.19797902569392595	1
1	1097.59950686	0.19790940925990566	1
1	1107.79661584	0.1976609433037142	1
1	1118.24087381	0.19701398426977798	1
1	1128.25338793	0.1964671472086951	1
1	1138.73924398	0.19572970957167418	1
1	1149.82368088	0.19646021760042826	1
1	1161.06695986	0.19369594880250965	1
1	1171.21066093	0.19085389382148268	1
1	1181.99016881	0.19061765067175845	1
1	1192.2847259	0.19052025619194887	1
1	1202.61767292	0.18845198381884595	1
1	1213.53606796	0.1899136430299941	1
1	1224.46683383	0.18998108340510142	1
1	1235.70129681	0.18824814288121525	1
1	1246.78484583	0.18784820998146334	1
1	1257.78602791	0.18906374031043083	1
1	1268.68730879	0.18841944458431095	1
1	1279.39130878	0.18750433532510646	1
1	1289.77971292	0.18757175199710782	1
1	1300.56383586	0.1868044501832458	1
1	1310.64174581	0.18771871266654094	1
1	1320.8091259	0.18634924300199038	1
1	1331.4007988	0.18527157657703816	1
1	1341.60720396	0.1842284899829564	1
1	1352.70237184	0.18295373997217806	1
1	1363.93333292	0.18527596056516765	1
1	1375.18568993	0.1858959085800777	1
1	1385.82078195	0.18539170185186032	1
1	1396.06170297	0.18404708337077866	1
1	1406.3978858	0.18420466101996844	1
1	1417.12826896	0.18285419033210176	1
1	1427.5243938	0.1826859087734672	1
1	1437.71269393	0.1836534952166167	1
1	1449.03518295	0.18322946219642047	1
1	1460.31237197	0.18283215430876074	1
1	1470.45321083	0.18197940527711728	1
1	1481.36251593	0.1825337284034899	1
1	1492.5500958	0.18110047825069125	1
1	1503.20881486	0.18085139195710245	1
1	1513.83194685	0.17974753449666264	1
1	1523.90573692	0.1788283670135327	1
1	1534.25819588	0.17860897245172244	1
1	1544.96350884	0.1755700007401264	1
1	1556.23358893	0.17421486185065826	1
1	1567.22947693	0.17391595111363953	1
1	1577.36236787	0.1746424047009836	1
1	1588.48343492	0.17546669982094165	1
1	1598.81934381	0.17552438742137413	1
1	1608.83016181	0.17551645194964632	1
1	1619.45479488	0.17619807902073387	1
1	1630.38189697	0.17594071633971695	1
1	1640.88134694	0.17559985195009045	1
1	1651.10325289	0.1747624985162322	1
1	1661.86695099	0.17596033549245613	1
1	1672.00255179	0.17535437393896122	1
1	1682.82834792	0.17454865711827028	1
1	1692.93803382	0.17471423643288003	1
1	1703.33487177	0.1754886516692597	1
1	1713.62919688	0.17516916340317024	1
1	1724.98970199	0.17391677961857344	1
1	1735.09422278	0.17219475590416417	1
1	1745.46958685	0.17148533775008828	1
1	1755.64485192	0.1719800744500398	1
1	1765.94494891	0.17125353476488114	1
1	1776.57246399	0.1698535976151181	1
1	1786.96879196	0.16976051679459855	1
1	1798.09481597	0.1700335011077126	1
1	1808.09847999	0.16798116382801365	1
1	1819.3841989	0.16963535763877338	1
1	1829.85777378	0.1725226988354011	1
1	1840.54046392	0.17139384893551832	1
1	1851.379879	0.17095575180979364	1
1	1862.15897489	0.17054326897449804	1
1	1872.89492989	0.17021916774717258	1
1	1883.63545299	0.17042693967117586	1
1	1894.68345284	0.17093963297159068	1
1	1905.39502478	0.17168816549154375	1
1	1916.40344477	0.17273522846342565	1
1	1927.11472178	0.17343531762846817	1
1	1937.65593886	0.17437193012651078	1
1	1948.70671892	0.17558563622754308	1
1	1959.37950587	0.17370912584326362	1
